key,row_index,csv_line,cation,anion,salt_smi,solvent_smi,molarity,molarity_actual,molarity_err_pct,n_solvent,n_salt,solv_per_ion_pair,n_atoms,box_build_nm,box_equil_nm,net_charge,q_scale,stage,has_xtc,density_g_cm3,prod_ns_day,cn_solv_O,cn_anion,cn_total,ssip,cip,agg,rdf_MO_peak_A,shell_cutoff_A,shell_cutoff_from_rdf,n_frames_used,clust_cutoff_A,clust_cutoff_from_rdf,rdf_cat_an_peak_A,n_components,n_components_sd,n_clusters,n_clusters_sd,free_cation_frac,mean_cluster_size,max_cluster_size,largest_cluster_frac,percolating_frac,mean_cluster_charge
el362593c8f926,207,209,Li,PF6,[Li+].F[P-](F)(F)(F)(F)F,CCC(C)CC(C)=O,0.48,0.3982686798904544,-17.027358356155332,1118,64,17.46875,25108,6.9838,6.437999999999999,-0.0,0.8,prod,True,0.8529058045752648,265.869,4.3415,0.2341,4.5757,0.8809,0.1137,0.0054,2.05,3.13,True,401.0,2.71,True,2.11,120.418,2.507,7.204,2.34,0.8866,2.052,2.353,0.0184,0.0,-0.0388
el3a1bf0e6460e,86,88,Li,TFSI,[Li+].[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,CCC1CC(C)C2(CC)CC12C,0.83,0.717119815504093,-13.600022228422528,399,64,6.234375,14590,5.8185,5.29191,-0.0,0.8,prod,True,0.9507626220774518,438.093,0.0,3.6628,3.6628,0.0,0.0411,0.9589,,2.8,False,401.0,2.85,True,2.09,7.458,1.106,7.458,1.106,0.0,17.626,61.124,0.4775,0.398,0.0
el3bef3cfb6ce4,154,156,Li,BF4,[Li+].[B-](F)(F)(F)F,CC12CCCC1(C)C(C(=O)C#N)CC2,1.28,1.2951372822672687,1.1826001771303614,243,64,3.796875,7917,5.0362,4.34548,0.0,0.8,prod,True,1.067997433394129,563.726,1.0909,3.5996,5.5325,0.0,0.0856,0.9144,2.13,3.03,True,401.0,2.77,True,2.07,11.97,1.414,11.955,1.398,0.0001,10.868,27.9,0.218,0.0,0.0003
el3d0bbc91a844,172,174,Li,BF4,[Li+].[B-](F)(F)(F)F,CCON(C)C(C)C1CCCS1,1.06,1.071439194308458,1.079169274382827,300,64,4.6875,9684,5.3629,4.629,-0.0,0.8,prod,True,1.043358783550904,513.324,1.2219,2.721,4.4249,0.0166,0.258,0.7254,2.01,2.73,True,401.0,2.83,True,2.05,26.313,0.82,24.284,0.715,0.0161,5.192,15.781,0.1233,0.0,-0.0012
el3d46cb9ae887,3,5,Li,FSI,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,CC1CCC(=O)C(C)(C)CC1C,1.28,1.2157154876770404,-5.02222752523122,255,64,3.984375,8800,5.0362,4.438119999999999,-0.0,0.8,prod,True,1.03670746665709,558.214,2.7327,1.8755,4.6082,0.1529,0.4056,0.4415,2.05,2.89,True,401.0,3.07,True,2.17,43.557,1.741,29.239,1.239,0.1493,3.894,15.756,0.1231,0.0,-0.1644
el3e46104b091c,26,28,Li,FSI,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,CSC(Cl)(Cl)SC,0.97,1.3394794113938382,38.09066096843693,333,64,5.203125,4969,5.5239,4.29699,-0.0,0.8,prod,True,1.4881132494603346,969.146,0.0,3.7477,3.7477,0.0,0.0323,0.9677,,2.8,False,401.0,2.99,True,2.15,3.93,0.965,3.93,0.965,0.0,34.484,70.408,0.5501,1.0,0.0
el41c63b1bd22f,48,50,Li,FSI,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,COCC(CC(C)C)C12CCCC1C2,0.57,0.510653768895143,-10.411619492080163,536,64,8.375,21008,6.595,5.926079999999999,0.0,0.8,prod,True,0.9412057909350405,292.05,1.7512,2.43,4.1812,0.0179,0.3554,0.6267,2.01,2.71,True,401.0,2.91,True,2.17,28.786,1.918,27.647,1.704,0.0174,4.606,30.995,0.2421,0.0,-0.0392
el4c4d0335bcb9,100,102,Li,Beti,[Li+].[N-](S(=O)(=O)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)F,CCOC(C)=O,0.52,0.48448762599157785,-6.82930269392734,1232,64,19.25,18656,6.7999,6.030899999999999,-0.0,0.8,prod,True,1.0161351404428467,349.955,4.584,0.485,5.069,0.626,0.3683,0.0057,2.09,3.25,True,401.0,2.85,True,2.25,105.249,3.335,22.164,3.234,0.6488,2.027,2.473,0.0193,0.0,0.0016
el4ca060d86a7d,194,196,Li,BF4,[Li+].[B-](F)(F)(F)F,CCC(=O)N1CCCCC1Cl,1.28,1.4376992392590682,12.320253067114699,265,64,4.140625,7009,5.0362,4.19682,-0.0,0.8,prod,True,1.1444153763023122,744.705,1.7996,1.9892,4.2452,0.1163,0.4859,0.3978,2.07,2.67,True,401.0,2.77,True,2.07,48.438,0.644,33.905,0.666,0.1146,3.348,11.0,0.0859,0.0,-0.004
el5273ca8454e7,14,16,Li,FSI,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,CC1CCC2C(C)CC(C)C2C1,0.83,0.7305629184599194,-11.980371269889226,421,64,6.578125,14954,5.8185,5.25925,0.0,0.8,prod,True,0.9333225178126165,413.863,0.0,4.2479,4.2479,0.0,0.0,1.0,,2.8,False,401.0,2.95,True,2.15,3.0,0.0,3.0,0.0,0.0,42.667,102.0,0.7969,1.0,0.0
el531be42a4688,192,194,Li,BF4,[Li+].[B-](F)(F)(F)F,CCCC(C(C)C)C1(C)CCCC1,1.32,1.0947203358160456,-17.066641226057158,247,64,3.859375,10017,4.9848,4.59595,-0.0,0.8,prod,True,0.8688547874003744,488.84,0.0,4.678,4.678,0.0,0.0,1.0,,2.8,False,401.0,2.75,True,2.05,1.164,0.476,1.164,0.476,0.0,119.403,125.104,0.9774,1.0,0.0
el544a8fc9be41,208,210,Li,PF6,[Li+].F[P-](F)(F)(F)(F)F,CC(=O)CCC(C)(C)C(C)C(C)C,0.48,0.41641705185088673,-13.246447531065261,692,64,10.8125,26116,6.9838,6.343079999999999,-0.0,0.8,prod,True,0.891066714584009,245.449,4.1408,0.8271,4.9679,0.6506,0.3097,0.0397,2.07,3.27,True,401.0,2.77,True,2.13,103.975,4.13,20.692,2.762,0.6632,2.158,3.308,0.0258,0.0,-0.0783
el55f0c629f978,191,193,Li,BF4,[Li+].[B-](F)(F)(F)F,CCC1CC(C)(CC)C(=O)CC1(C)C,0.39,0.351910635423852,-9.766503737473853,818,64,12.78125,31468,7.4843,6.7091199999999995,0.0,0.8,prod,True,0.9179394340574648,226.699,2.7247,2.2014,4.9261,0.0503,0.693,0.2567,2.05,2.89,True,401.0,2.87,True,2.07,52.781,0.968,46.522,0.805,0.05,2.617,8.0,0.0625,0.0,-0.0029
el573e9d2a77ce,10,12,Li,FSI,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,C1CC2CC3C4CCC1C4C23,1.14,1.1920959584895554,4.569820920136448,331,64,5.171875,9577,5.2344,4.467239999999999,-0.0,0.8,prod,True,1.126590779292317,524.13,0.0,3.6949,3.6949,0.0,0.0143,0.9857,,2.8,False,401.0,2.99,True,2.15,3.965,0.305,3.965,0.305,0.0,32.499,62.0,0.4844,0.0,0.0
el59d527e3b5dc,69,71,Li,TFSI,[Li+].[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,CC(Cl)CC(C#N)CC(C)(C)C,0.7,0.6922183442786158,-1.111665103054874,429,64,6.703125,13894,6.1585,5.354619999999999,0.0,0.8,prod,True,1.0564262565340417,434.428,0.0,1.6821,4.6508,0.276,0.3791,0.3449,,2.8,False,401.0,3.05,True,2.13,60.612,1.949,33.144,0.855,0.2733,3.035,7.637,0.0597,0.0,-0.2268
el5b12441a82d6,215,217,Li,PF6,[Li+].F[P-](F)(F)(F)(F)F,CCCCCC(F)C(=O)CN(C)C,1.14,1.0856951302088738,-4.76358506939703,266,64,4.15625,9290,5.2344,4.60865,0.0,0.8,prod,True,1.0301727347264191,631.196,2.4795,0.8294,5.202,0.6247,0.2436,0.1317,2.11,3.15,True,401.0,2.73,True,2.11,96.373,4.598,17.657,2.228,0.6367,2.791,6.114,0.0478,0.0,-0.1658
el5c2d664f8445,42,44,Li,FSI,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,CCCC(=O)CC(CC#N)C(C)(C)C,0.57,0.5308400733431952,-6.870162571369262,539,64,8.421875,19505,6.595,5.84999,0.0,0.8,prod,True,0.9699206708082441,320.846,2.0704,0.6921,4.689,0.5202,0.4308,0.049,2.05,2.91,True,401.0,2.97,True,2.19,94.114,2.273,28.1,2.047,0.5175,2.207,3.766,0.0294,0.0,-0.0096
el5c6edf63e199,47,49,Li,FSI,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,CC12CCCC1(C)C(C(=O)C#N)CC2,0.3,0.3049102307829429,1.6367435943142976,1079,64,16.859375,34089,8.1683,7.037509999999999,0.0,0.8,prod,True,1.0277460517083081,214.47,2.2769,1.9257,5.7579,0.1192,0.6494,0.2315,2.15,3.25,True,401.0,3.11,True,2.17,57.766,3.031,41.214,1.146,0.1194,2.706,8.577,0.067,0.0,0.0307
el5c7be7f7ba2c,32,34,Li,FSI,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,CCCCCC(C)C(C)C(C)CCC,0.97,0.7753682870300985,-20.06512504844345,297,64,4.640625,13708,5.5239,5.15593,-0.0,0.8,prod,True,0.8562790480843213,450.607,0.0,4.2565,4.2565,0.0,0.0,1.0,,2.8,False,401.0,2.97,True,2.15,3.0,0.0,3.0,0.0,0.0,42.667,104.0,0.8125,1.0,0.0
el5dd002cc8bd9,36,38,Li,FSI,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,CCCCC(C)C(=O)C1CO1,0.66,0.6227561044284077,-5.643014480544296,576,64,9.0,16192,6.2804,5.546729999999999,-0.0,0.8,prod,True,0.9957629769637729,385.072,5.4847,0.2848,5.7695,0.8139,0.1581,0.028,2.09,3.23,True,401.0,2.75,True,2.17,114.478,3.335,10.458,2.622,0.8225,2.316,3.995,0.0312,0.0,-0.1244
el5e22e7ef4f06,975,977,Li,OTs,[Li+].[O-]S(=O)(=O)c1ccc(C)cc1,CC(=O)N(OC(=O)OCF)C(C)=O,1.5,,,186,64,2.90625,5122,4.7768,,0.0,0.8,none,False,,,,,,,,,,,,,,,,,,,,,,,,,
el5eeaef922e04,155,157,Li,BF4,[Li+].[B-](F)(F)(F)F,CCC(C)C1CCC(CCOC)C1,0.79,0.68605770954365,-13.157251956500007,420,64,6.5625,15924,5.9151,5.370599999999999,0.0,0.8,prod,True,0.8862252374109917,398.003,1.7205,2.9014,4.6219,0.0001,0.0961,0.9038,2.01,2.79,True,401.0,2.83,True,2.05,17.552,2.139,17.542,2.142,0.0001,7.401,16.776,0.1311,0.0,0.0
el60ada1aacb8a,54,56,Li,TFSI,[Li+].[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,CC(=O)CCCC1CCC(=O)C1C,0.52,0.5181929510493322,-0.3475094135899722,616,64,9.625,20120,6.7999,5.897199999999999,0.0,0.8,prod,True,1.054589158366021,309.375,4.4836,0.4722,4.9557,0.6804,0.2716,0.0479,2.09,3.13,True,401.0,2.77,True,2.17,105.104,2.705,18.537,2.882,0.6888,2.245,4.343,0.0339,0.0,-0.0906
el60c4d071b389,46,48,Li,FSI,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,CCCCCCCCC(C)PC,1.32,1.1155681280005085,-15.48726303026451,220,64,3.4375,8780,4.9848,4.567139999999999,0.0,0.8,prod,True,0.9356242122567154,582.146,0.0,4.2496,4.2496,0.0,0.0001,0.9999,,2.8,False,401.0,2.83,True,2.15,1.0,0.0,1.0,0.0,0.0,128.0,128.0,1.0,1.0,0.0
el60e9701ac177,24,26,Li,FSI,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,CCCCC(OC(C)=O)C(C)(C)F,0.88,0.8620686589185034,-2.037652395624617,345,64,5.390625,11680,5.7062,4.976939999999999,0.0,0.8,prod,True,1.0383045108600868,492.969,2.5191,2.1817,4.7007,0.0391,0.4101,0.5508,2.07,2.85,True,401.0,3.05,True,2.19,36.249,1.462,31.682,1.356,0.0346,3.902,9.955,0.0778,0.0,0.0043
el63cae3f82150,170,172,Li,BF4,[Li+].[B-](F)(F)(F)F,COC(=O)OCC(=O)C(=O)C(C)C,0.57,0.6452506331903594,13.201865471992878,578,64,9.03125,14834,6.595,5.481509999999999,-0.0,0.8,prod,True,1.1409838475334173,467.394,4.0126,1.4189,5.4315,0.203,0.6528,0.1441,2.09,2.99,True,401.0,2.85,True,2.09,69.214,1.046,44.348,1.162,0.2042,2.326,5.0,0.0391,0.0,-0.0285
el64521724fbab,74,76,Li,TFSI,[Li+].[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,CCC1CC(C)(CC)C(=O)CC1(C)C,0.48,0.44442075287863325,-7.412343150284736,624,64,9.75,24736,6.9838,6.206949999999999,0.0,0.8,prod,True,0.9708663895427875,266.826,3.1054,1.7079,4.8134,0.2553,0.4283,0.3164,2.05,3.07,True,401.0,3.13,True,2.13,62.93,1.395,36.343,1.692,0.2553,2.793,6.995,0.0546,0.0,-0.1679
el650d76647f7f,218,220,Li,PF6,[Li+].F[P-](F)(F)(F)(F)F,CC1(C(=O)C2CCCCC2=O)CCC1,1.23,1.2599430913542669,2.4343976710786075,238,64,3.71875,8128,5.1035,4.38557,-0.0,0.8,prod,True,1.0505942418538419,679.673,3.0517,1.9974,5.0491,0.1664,0.5328,0.3008,2.05,2.93,True,401.0,2.67,True,2.11,55.95,1.348,36.443,1.132,0.1762,2.979,6.965,0.0544,0.0,-0.0838
el697c7375a194,171,173,Li,BF4,[Li+].[B-](F)(F)(F)F,C=Cc1ccc(C(C)=O)s1,0.57,0.6442522721219792,13.026714407364784,714,64,11.15625,13236,6.595,5.4843399999999995,-0.0,0.8,prod,True,1.1517832186945678,427.651,3.6584,1.3761,5.0344,0.3424,0.5106,0.147,2.07,3.01,True,401.0,2.65,True,2.09,77.214,3.583,35.881,1.938,0.3489,2.415,4.642,0.0363,0.0,-0.0931
el6a65247c7346,176,178,Li,BF4,[Li+].[B-](F)(F)(F)F,CC(=O)C(C(C)=O)C1CC1C,0.61,0.5911725034050703,-3.086474851627813,657,64,10.265625,16809,6.4476,5.643799999999999,0.0,0.8,prod,True,0.9922327794747029,415.23,4.6905,0.6551,5.3456,0.6397,0.3199,0.0404,2.09,3.19,True,401.0,2.77,True,2.07,102.597,3.443,20.428,2.798,0.6431,2.244,3.383,0.0264,0.0,-0.0071
el6afac1351183,157,159,Li,BF4,[Li+].[B-](F)(F)(F)F,CCCCC(OC(C)=O)C(C)(C)F,0.66,0.6259397881716301,-5.1606381558136265,491,64,7.671875,16096,6.2804,5.537309999999999,0.0,0.8,prod,True,0.9751912725409121,363.111,2.6653,2.5025,5.1678,0.0029,0.629,0.3681,2.05,3.13,True,401.0,2.85,True,2.07,44.592,0.768,42.473,0.727,0.0037,2.964,10.0,0.0781,0.0,0.039
el6c5acea27193,167,169,Li,BF4,[Li+].[B-](F)(F)(F)F,CC(C)C1CCC(CCC#N)C1C,0.52,0.45760898335508077,-11.998272431715241,667,64,10.421875,23062,6.7999,6.146739999999999,-0.0,0.8,prod,True,0.8996821444234853,285.159,0.0,2.1796,4.9011,0.0552,0.506,0.4388,,2.8,False,401.0,2.69,True,2.07,45.463,3.473,37.035,1.524,0.0557,3.236,8.731,0.0682,0.0,0.0355
el6c672518fa5c,205,207,Li,PF6,[Li+].F[P-](F)(F)(F)(F)F,CCCC(=O)C(C#N)C(CC)CC,0.92,0.8527517000909336,-7.309597816202874,352,64,5.5,11776,5.6222,4.994999999999999,0.0,0.8,prod,True,0.9735611725559019,448.217,1.6034,1.5048,4.983,0.2704,0.6046,0.125,2.07,2.85,True,401.0,2.79,True,2.13,73.547,2.451,37.169,0.823,0.2725,2.466,5.035,0.0393,0.0,0.0401
el6c81522aaf7f,93,95,Li,TFSI,[Li+].[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,CCCCC1CCCC(CC)C(C)C1,0.61,0.5131851772282197,-15.871282421603333,479,64,7.484375,21142,6.4476,5.91632,-0.0,0.8,prod,True,0.9053631740074952,284.343,0.0,3.82,3.82,0.0,0.0001,0.9999,,2.8,False,401.0,2.71,True,2.07,7.264,0.441,7.264,0.441,0.0,17.683,46.0,0.3594,0.0,0.0
el6ce1c00d0594,61,63,Li,TFSI,[Li+].[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,CC(C#N)C1CCC(C)C1(C)C,1.01,0.9373077740276763,-7.197250096269675,318,64,4.96875,10882,5.45,4.84004,-0.0,0.8,prod,True,1.0462822061998753,505.445,0.0,1.9951,4.8237,0.1534,0.4443,0.4023,,2.8,False,401.0,2.97,True,2.11,49.91,2.128,34.567,1.276,0.1517,3.263,11.134,0.087,0.0,-0.1183
el6d2f96f0a36b,140,142,Li,Beti,[Li+].[N-](S(=O)(=O)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)F,CCCCC(=O)C(C)(C)C(C)C,1.41,1.3049323666323047,-7.4516052033826385,181,64,2.828125,7562,4.8764,4.33458,0.0,0.8,prod,True,1.1235474303916289,728.085,2.1178,2.0846,4.2024,0.0673,0.4114,0.5212,2.03,2.67,True,401.0,2.97,True,2.15,31.224,0.849,25.164,0.809,0.0631,4.851,19.721,0.1541,0.0,-0.0804
el6eebc76e44f9,1842,1844,Na,SCN,[Na+].[S-]C#N,CCC(Cl)C(=O)C(C)=O,1.32,,,306,64,4.78125,5764,4.9848,,-0.0,0.8,none,False,,,,,,,,,,,,,,,,,,,,,,,,,
el6f4960efc1bb,40,42,Li,FSI,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,CCCC(F)(F)CCCC#N,0.83,0.836969773587065,0.83973175747772,435,64,6.796875,11080,5.8185,5.0262,0.0,0.8,prod,True,1.0731813263385386,526.318,0.0,1.6877,4.8645,0.1764,0.4677,0.3559,,2.8,False,401.0,3.13,True,2.21,50.502,3.637,30.552,1.874,0.1657,3.547,12.209,0.0954,0.0,-0.0414
el6f540ce7b515,19,21,Li,FSI,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,CCC1(C)CC(=O)CCC1(C)C,0.57,0.5395751461613296,-5.337693655907076,625,64,9.765625,20640,6.595,5.818249999999999,0.0,0.8,prod,True,0.9775680692142416,295.801,3.7525,0.9912,4.7437,0.4411,0.4073,0.1516,2.07,2.89,True,401.0,2.97,True,2.19,80.92,3.128,28.279,2.158,0.437,2.668,7.408,0.0579,0.0,-0.1167
el71a1d81c6001,70,72,Li,TFSI,[Li+].[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,CC12CCC3CCC(C1)C2COC3,1.06,1.108097993446712,4.537546551576589,275,64,4.296875,10099,5.3629,4.57738,-0.0,0.8,prod,True,1.137581573694566,508.027,1.7697,2.503,4.2727,0.0003,0.3028,0.6969,2.01,2.89,True,401.0,2.95,True,2.09,27.905,1.14,26.871,1.108,0.0004,4.733,20.294,0.1585,0.0,0.0367
el71f7d0ad980f,91,93,Li,TFSI,[Li+].[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,CC1CCCC2CC1COC(C)(C)C2,0.88,0.8641140647592858,-1.8052199137175278,315,64,4.921875,12994,5.7062,4.9730099999999995,0.0,0.8,prod,True,1.0636910537220474,420.804,1.688,2.3985,4.0865,0.0276,0.3485,0.6239,2.01,2.75,True,401.0,2.87,True,2.09,32.368,1.362,29.612,0.972,0.0273,4.234,15.378,0.1201,0.0,-0.0246
el76737b54c149,182,184,Li,BF4,[Li+].[B-](F)(F)(F)F,CCCOCCCC(C)CCC,1.41,1.1384380603671593,-19.259712030697916,243,64,3.796875,9132,4.8764,4.53635,0.0,0.8,prod,True,0.8472530493935047,632.856,1.1612,3.2522,4.4135,0.0,0.0334,0.9666,2.01,2.77,True,401.0,2.73,True,2.05,10.871,0.512,10.871,0.512,0.0,11.804,27.164,0.2122,0.0,0.0
el7b688724e81b,173,175,Li,BF4,[Li+].[B-](F)(F)(F)F,CCC(=O)CC1OC(=O)C1C1CC1,0.97,1.0537558284729067,8.634621492052242,343,64,5.359375,9645,5.5239,4.654749999999999,-0.0,0.8,prod,True,1.1009227455827608,614.247,3.6414,1.3729,5.0142,0.3743,0.4075,0.2182,2.07,2.81,True,401.0,2.63,True,2.07,71.517,1.331,29.254,1.051,0.3794,2.933,6.622,0.0517,0.0,-0.2149
el7f707acc9c69,145,147,Li,Beti,[Li+].[N-](S(=O)(=O)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)F,CCC1CC(C)C(C)(C)C1(C)C,0.43,0.36132133448406856,-15.97178267812359,798,64,12.46875,30136,7.2446,6.650359999999999,0.0,0.8,prod,True,0.895871317078701,223.102,0.0,3.7726,3.7726,0.0,0.0121,0.9879,,2.8,False,401.0,2.89,True,2.15,10.338,1.388,10.338,1.388,0.0,12.653,45.478,0.3553,0.0,0.0
el8135a63514ee,150,152,Li,BF4,[Li+].[B-](F)(F)(F)F,CCCCC(CC)CC(C)C(C)CC,0.83,0.6396122427115423,-22.938284010657558,371,64,5.796875,16708,5.8185,5.497569999999999,0.0,0.8,prod,True,0.7929513512423472,341.451,0.0,4.7699,4.7699,0.0,0.0,1.0,,2.8,False,401.0,2.77,True,2.05,1.149,0.356,1.149,0.356,0.0,118.448,125.313,0.979,1.0,0.0
el8149f90a08ac,4,6,Li,FSI,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,CCCCCCC(=O)CC(C)CCC,0.3,0.24758689838274378,-17.471033872418737,1040,64,16.25,42240,8.1683,7.543399999999999,0.0,0.8,prod,True,0.8452775387913816,164.671,3.4119,0.9291,4.3411,0.5048,0.4183,0.0768,2.05,2.85,True,401.0,3.01,True,2.19,88.149,2.612,29.652,1.761,0.5016,2.345,5.139,0.0402,0.0,-0.1924
el8198712293e2,190,192,Li,BF4,[Li+].[B-](F)(F)(F)F,CC(F)C(=O)C1(C)CCCO1,1.14,1.223821184822238,7.35273551072264,328,64,5.125,8256,5.2344,4.4283,0.0,0.8,prod,True,1.1105698775989996,566.682,3.4635,1.9547,5.4181,0.1725,0.4964,0.3311,2.07,3.07,True,401.0,2.75,True,2.07,54.756,2.955,35.866,0.856,0.1747,3.044,11.532,0.0901,0.0,-0.097
el824d5ac28387,113,115,Li,Beti,[Li+].[N-](S(=O)(=O)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)F,CCOC(=O)OCCCS(C)=O,0.48,0.5395501075702595,12.406272410470724,611,64,9.546875,17294,6.9838,5.818339999999999,0.0,0.8,prod,True,1.1702056351068082,368.323,3.711,0.3825,4.0935,0.7106,0.2442,0.0452,1.99,2.77,True,401.0,2.81,True,2.19,106.368,3.572,16.453,2.419,0.7079,2.313,4.109,0.0321,0.0,-0.0474
el82fc7912b90f,164,166,Li,BF4,[Li+].[B-](F)(F)(F)F,CC(C)C1CCCCCCCCCC1,0.97,0.8140333344165173,-16.079037689018836,318,64,4.96875,13740,5.5239,5.07297,0.0,0.8,prod,True,0.876142431247346,438.973,0.0,4.3063,4.3063,0.0,0.0,1.0,,2.8,False,401.0,2.67,True,2.05,2.423,0.494,2.423,0.494,0.0,54.978,99.622,0.7783,1.0,0.0
el83cc2640cd79,197,199,Li,BF4,[Li+].[B-](F)(F)(F)F,CC1CCC(C)(CC2CC2)C1(C)C,1.5,1.3085063402019328,-12.766243986537814,217,64,3.390625,8413,4.7768,4.33063,0.0,0.8,prod,True,0.9132462440056215,642.44,0.0,4.4511,4.4511,0.0,0.0,1.0,,2.8,False,401.0,2.67,True,2.05,1.821,0.383,1.821,0.383,0.0,75.463,121.433,0.9487,1.0,0.0
el8416c3c464f0,8,10,Li,FSI,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,CC1CCC(C)C12C(=O)CCCC2=O,1.1,1.149783428193083,4.525766199371173,263,64,4.109375,9056,5.2971,4.521379999999999,-0.0,0.8,prod,True,1.0820623698494678,618.229,2.6899,2.2922,4.9821,0.0056,0.4862,0.5081,2.09,3.17,True,401.0,2.95,True,2.17,34.876,1.188,31.816,1.125,0.007,3.931,18.303,0.143,0.0,0.068
el84922e3caf18,136,138,Li,Beti,[Li+].[N-](S(=O)(=O)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)F,CCCC12CCOC1(CC)C2,0.43,0.3895151488849181,-9.415081654670205,870,64,13.59375,26638,7.2446,6.485869999999999,0.0,0.8,prod,True,0.9672926848026244,254.729,2.6109,1.4382,4.0492,0.0417,0.7514,0.2069,2.01,2.89,True,401.0,2.95,True,2.17,53.726,1.342,48.313,1.256,0.04,2.539,5.98,0.0467,0.0,0.0058
el85a96ea332f3,226,228,Li,PF6,[Li+].F[P-](F)(F)(F)(F)F,CCS(=O)(=O)CC(C)CCCl,1.46,,,192,64,3.0,5504,4.8201,,0.0,0.8,none,False,,,,,,,,,,,,,,,,,,,,,,,,,
el8785098b4e8e,119,121,Li,Beti,[Li+].[N-](S(=O)(=O)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)F,CC1CC2CC3(C)CC(C1)(C2)C3,1.5,1.4891267821183443,-0.7248811921103826,171,64,2.671875,6880,4.7768,4.14794,-0.0,0.8,prod,True,1.221793568277326,734.711,0.0,3.6281,3.6281,0.0,0.0167,0.9833,,2.8,False,401.0,2.89,True,2.15,5.05,0.278,5.05,0.278,0.0,25.42,101.552,0.7934,1.0,0.0
el88a74cd13833,233,235,Li,PF6,[Li+].F[P-](F)(F)(F)(F)F,CC1(C)CCCCCS(=O)(=O)C1,0.88,0.8883380370862298,0.9475042143442979,352,64,5.5,11072,5.7062,4.92739,0.0,0.8,prod,True,0.9811117990512194,553.376,3.8962,1.3345,5.2306,0.2351,0.5676,0.1974,2.05,2.85,True,401.0,2.85,True,2.15,66.716,2.11,35.527,1.914,0.2337,2.729,6.502,0.0508,0.0,0.0375
el89ea4df76658,128,130,Li,Beti,[Li+].[N-](S(=O)(=O)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)F,CCC(C)CC1(CC)CCCCC1,0.52,0.43931147331562,-15.517024362380775,595,64,9.296875,24613,6.7999,6.230919999999999,0.0,0.8,prod,True,0.9198877384622102,268.312,0.0,3.7452,3.7452,0.0,0.0079,0.9921,,2.8,False,401.0,2.95,True,2.15,7.453,0.992,7.453,0.992,0.0,17.48,67.09,0.5241,0.9005,0.0
el8a71f74580eb,85,87,Li,TFSI,[Li+].[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,CCCOC(=O)OCOC,0.88,0.9477668646064602,7.700780068915932,418,64,6.53125,10220,5.7062,4.82217,0.0,0.8,prod,True,1.1842796646002496,560.129,3.7769,1.5975,5.3744,0.1804,0.4698,0.3498,2.07,2.91,True,401.0,2.89,True,2.15,54.229,2.221,37.667,2.117,0.1811,2.964,6.065,0.0474,0.0,-0.1761
el8ce4de298da0,83,85,Li,TFSI,[Li+].[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,CCC(C#N)CC1CCCCC1,0.88,0.809376830615582,-8.02536015732023,375,64,5.859375,12649,5.7062,5.082679999999999,0.0,0.8,prod,True,1.016221760534043,486.175,0.0,1.7039,4.714,0.2448,0.439,0.3162,,2.8,False,401.0,2.95,True,2.13,59.189,2.096,36.532,1.022,0.2432,2.886,11.358,0.0887,0.0,-0.2325
